id_annonce,property_type,approximate_latitude,approximate_longitude,city,postal_code,size,floor,land_size,energy_performance_value,energy_performance_category,ghg_value,ghg_category,exposition,nb_rooms,nb_bedrooms,nb_bathrooms,nb_parking_places,nb_boxes,nb_photos,has_a_balcony,nb_terraces,has_a_cellar,has_a_garage,has_air_conditioning,last_floor,upper_floors,price
35778125,maison,46.02330004,-0.342112735,aulnay,17470,125,,,,,,,,5,3,1,0,0,5,0,0,0,0,0,0,0,90000
35778127,maison,46.32831839,0.473356308,saint-secondin,86350,116,,,,,,,,5,3,1,1,0,8,0,1,1,0,0,0,0,79500
35778129,maison,46.44670427,0.660362693,civaux,86320,154,,4262,237,E,13,C,,6,3,1,1,1,9,0,1,0,0,0,0,0,196300
35778133,maison,45.75117724,-0.633684221,saintes,17100,192,,1371,,,,,,8,6,1,1,1,9,0,1,0,0,0,0,0,336000
35778135,divers,46.6640813,0.401517796,saint-georges-les-baillargeaux,86130,2772,,,115,C,27,D,,14,13,,0,1,4,0,1,0,0,0,0,0,479655
35778137,maison,47.61637243,-2.915271064,baden,56870,280,,1949,95,C,4,A,,10,4,1,1,1,8,0,1,0,0,0,0,0,1287500
35778139,maison,47.78608966,-3.419173895,queven,56530,194,,1087,98,C,39,E,,7,5,1,1,1,9,0,1,1,0,0,0,0,432600
35778143,appartement,43.29846067,5.378549247,marseille-1er,13001,70,1,62,53,B,10,B,,4,2,1,0,0,10,1,0,0,0,0,0,0,329500
35778145,maison,47.69910925,-2.795101138,plescop,56890,150,,486,39,A,1,A,,5,4,1,1,1,9,0,1,0,0,0,0,0,494400
35778147,appartement,49.85671349,2.341821151,longueau,80330,73,1,,,,,,,4,3,1,1,0,1,0,0,0,0,0,0,0,149100
35778151,appartement,47.3805612,0.685447656,tours,37000,20,1,,,,,,,1,1,1,0,0,4,0,0,0,0,0,0,0,109725
35778153,appartement,43.26574266,5.429355428,marseille-10eme,13010,7805,4,,108,C,3,A,,3,2,,0,0,14,0,0,0,0,0,0,0,289000
35778157,maison,45.81203012,0.315690103,la-rochette,16110,87,,487,184,D,40,E,,4,3,1,1,0,9,0,0,0,0,0,0,0,65000
35778159,terrain,45.95034155,-0.890619081,tonnay-charente,17430,1160,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,74540
35778161,maison,46.01910543,-0.786740972,genouille,17430,275,,5000,235,E,7,B,,8,4,1,1,0,9,1,1,0,0,0,0,0,491150
35778163,divers,43.27999913,5.356205122,marseille-7eme,13007,117,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,300000
35778165,maison,47.68256776,-2.749822373,saint-ave,56890,125,,477,82,B,16,C,,5,4,1,1,1,9,1,1,0,0,0,0,0,396550
35778167,maison,46.49462062,0.050402568,curzay-sur-vonne,86600,70,,,,,,,,4,2,1,0,0,9,0,0,0,0,0,0,0,33000
35778169,maison,47.73155074,-3.434669829,ploemeur,56270,280,,1000,147,C,12,C,,7,5,1,1,1,9,0,1,0,0,0,0,0,978500
35778171,maison,45.93813845,-0.985211032,rochefort,17300,178,,927,,,,,,5,4,1,1,1,9,0,1,0,0,0,0,0,430500
35778173,appartement,44.88940216,-0.618786102,bruges,33520,33,1,,151,D,5,A,,2,1,1,1,0,5,1,0,0,0,0,0,0,136500
35778175,maison,45.65954619,0.201417572,soyaux,16800,68,,50,,,,,,3,1,1,0,0,7,0,0,1,0,0,0,0,89900
35778179,terrain,45.69219924,-0.334415421,cognac,16100,1205,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,62840
35778181,maison,47.52216286,-3.142364421,saint-pierre-quiberon,56510,210,,490,92,C,21,D,,8,4,1,1,1,9,0,1,0,0,0,0,0,1339000
35778183,divers,46.023622,-0.344864222,aulnay,17470,152,,,,,,,,,,,0,0,5,0,0,0,0,0,0,0,90000
35778187,maison,46.21792641,-0.135417069,melle,79500,166,,1140,,,,,,9,4,1,0,0,9,0,0,0,0,0,0,0,215250
35778189,maison,46.81420842,0.406977908,scorbe-clairvaux,86140,170,,2009,,,,,,8,4,1,0,0,9,0,1,0,0,0,0,0,199500
35778191,maison,46.41872609,0.049080527,rouille,86480,108,,1339,544,G,7,B,,6,3,1,0,1,9,0,1,1,0,0,0,0,148050
35778193,maison,43.83387837,4.831632602,eyragues,13630,76,,100,131,C,4,A,,3,2,1,1,0,6,0,0,0,0,1,0,0,210000
35778195,maison,43.59646204,2.246683882,castres,81100,1100,,28000,156,D,20,C,,29,8,1,0,0,10,0,0,0,0,1,0,0,1250000
35778197,maison,43.96330017,2.063619847,sainte-croix,81150,188,,7700,282,E,84,G,,5,4,1,0,1,15,1,1,1,0,0,0,0,349000
35778201,terrain,43.92880821,2.21744566,cunac,81990,5228,,5228,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,340000
35778203,maison,43.74597435,1.917311132,briatexte,81390,230,,1040,79,B,23,D,,5,4,1,0,0,7,0,0,0,0,0,0,0,192600
35778205,maison,44.05104697,2.150845239,carmaux,81400,117,,120,215,D,50,E,,5,3,1,0,0,10,0,1,0,0,0,0,0,172000
35778211,terrain,43.97913111,2.283105593,saussenac,81350,1378,,1378,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,64000
35778215,maison,43.67220851,2.340835082,lacrouzette,81210,147,,77,326,E,88,G,,7,4,,0,0,6,0,0,0,0,0,0,0,55000
35778217,terrain,43.59436603,1.950099314,bertre,81700,1500,,1500,,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,45000
35778219,maison,44.05592221,2.155585528,carmaux,81400,170,,2730,397,F,99,G,,9,5,,0,0,6,0,0,0,0,0,0,0,149000
35778221,viager,43.70555818,1.817733497,lavaur,81500,1036,,493,,,,,,23,7,1,0,0,13,0,0,0,0,0,0,0,410000
35778223,divers,43.93467744,2.14800723,albi,81000,1494,,,,,,,,3,2,1,0,0,4,0,0,0,0,0,0,0,214000
35778225,divers,44.04781884,2.152207668,carmaux,81400,716,,3375,,,,,,1,,1,0,0,10,0,0,0,0,0,0,0,134000
35778229,divers,44.04981267,2.150981378,carmaux,81400,716,,3375,,,,,,,,1,0,0,9,0,0,0,0,0,0,0,132000
35778235,maison,43.94174851,2.153146765,albi,81000,110,,600,138,C,32,D,,6,4,1,0,0,9,0,0,0,0,0,0,0,266000
35778237,maison,43.94699991,2.165320141,lescure-d'albigeois,81380,190,,2000,,,,,,7,5,1,1,1,8,0,0,1,0,0,0,0,295000
35778239,maison,44.18837548,2.145598326,jouqueviel,81190,262,,6000,,,,,,9,4,1,0,1,6,0,0,0,0,0,0,0,564000
35778241,terrain,43.8870079,2.069448971,rouffiac,81150,590,,590,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,59000
35778243,maison,43.78508339,2.117459229,laboutarie,81120,305,,16000,110,C,1,A,,6,4,1,0,0,9,0,0,0,0,0,0,0,308000
35778245,terrain,43.69589157,1.825691945,labastide-saint-georges,81500,887,,887,,,,,,0,0,0,0,0,4,0,0,0,0,0,0,0,97000
35778249,terrain,43.58154016,2.11829156,semalens,81570,983,,983,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,55000
35778251,terrain,43.57464961,2.024220742,puylaurens,81700,14548,,40330,136,C,4,A,,0,4,1,0,0,15,0,0,0,0,0,0,0,850000
35778255,maison,43.64660422,1.977861073,damiatte,81220,90,,350,223,D,11,C,,5,3,,0,0,9,0,0,0,0,0,0,0,156000
35778257,terrain,43.70191477,2.135472527,lautrec,81440,1480,,1480,,,,,Sud,0,0,0,0,0,3,0,0,0,0,0,0,0,42000
35778259,maison,43.78962221,2.11964666,montdragon,81440,338,,21861,,,,,,11,8,1,0,0,18,0,0,0,0,0,0,0,486000
35778261,ferme,44.30636354,2.242782877,rieupeyroux,12240,335,,4500,196,D,2,A,,9,4,1,0,0,7,0,0,0,0,0,0,0,299000
35778267,maison,43.87959705,2.592320846,saint-sernin-sur-rance,12380,162,,2384,143,C,43,E,,6,3,1,0,0,9,0,0,0,0,0,0,0,175000
35778271,maison,44.02330127,2.530600295,requista,12170,152,,,,,,,,6,5,,0,0,5,0,0,0,0,0,0,0,87000
35778275,divers,43.29544665,-0.362924865,pau,64000,217,,,,,,,Sud,,,,0,0,5,0,1,0,0,0,0,0,430000
35778279,maison,44.04756523,2.150092765,carmaux,81400,192,,,217,D,33,D,,6,5,1,0,0,16,1,0,1,0,1,0,0,215000
35778281,maison,43.83434551,2.252153579,fauch,81120,117,,100,,,,,,7,4,,0,0,5,0,0,0,0,0,0,0,87000
35778285,divers,44.04397725,2.151128679,carmaux,81400,860,,,,,,,,10,9,,0,0,5,0,0,0,0,0,0,0,192600
35778287,terrain,43.84775217,2.291975869,terre-clapier,81120,5024,,5024,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,65400
35778293,terrain,43.93738989,2.147039906,albi,81000,2500,,2500,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,85000
35778295,maison,43.67174937,2.340272543,lacrouzette,81210,47,,,,,,,,3,2,1,0,0,6,0,0,1,0,0,0,0,39500
35778297,terrain,43.84898047,1.948480574,tecou,81600,1226,,1226,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,62000
35778299,divers,43.60997206,2.24751672,castres,81100,640,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,480000
35778301,terrain,43.88076144,2.064551578,rouffiac,81150,592,,592,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,59000
35778305,terrain,43.85060621,1.950730561,tecou,81600,1226,,1226,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,62000
35778307,terrain,43.9400995,2.148526143,albi,81000,460,,440,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,60500
35778309,terrain,43.93295198,2.151439237,albi,81000,400,,400,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,62500
35778311,terrain,43.94156296,2.161818893,albi,81000,460,,460,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,67500
35778313,divers,43.93845844,2.149896649,albi,81000,450,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,350000
35778315,terrain,43.9382793,2.161333557,albi,81000,640,,640,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,77500
35778319,terrain,43.93839317,2.146830638,albi,81000,400,,400,,,,,,0,4,0,0,0,2,0,0,0,0,0,0,0,57500
35778323,maison,43.98284717,2.28629272,saussenac,81350,95,,907,65,B,2,A,,5,3,1,0,0,10,0,0,0,0,1,0,0,215000
35778325,terrain,43.76904044,2.003184233,graulhet,81300,1042,,1042,,,,,Sud-Est,0,0,0,0,0,2,0,0,0,0,0,0,0,35000
35778327,divers,43.87689396,2.599253201,saint-sernin-sur-rance,12380,364,,2545,,,,,Est-Ouest,16,5,,0,0,8,0,0,0,0,0,0,0,170000
35778329,maison,43.8930385,1.909456586,gaillac,81600,175,,131,,,,,,5,4,1,0,1,10,0,0,0,0,1,0,0,210000
35778333,terrain,43.88133714,2.605853164,saint-sernin-sur-rance,12380,1820,,1820,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,45000
35778335,maison,43.88997732,1.912049998,brens,81600,66,,705,,,,,Nord-Est,3,2,1,1,1,5,0,1,0,0,1,0,0,204000
35778337,terrain,43.85159026,2.05030805,fenols,81600,1779,,1779,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,90000
35778339,appartement,44.35255671,2.855981693,severac-l'eglise,12310,59,1,,184,D,7,B,Est-Ouest,3,2,1,1,1,5,0,0,1,0,1,0,0,99000
35778349,appartement,48.85679401,2.380064092,paris-11eme,75011,31,2,,,,,,,1,1,1,0,0,6,0,0,0,0,0,0,0,320000
35778351,maison,43.25996913,2.177368064,alzonne,11170,358,,2300,207,D,6,B,Sud-Nord,9,6,1,0,0,15,1,0,1,0,0,0,0,506100
35778353,maison,46.1899687,3.156982091,charroux,3140,300,,17168,,,,,,10,9,,0,0,6,0,0,0,0,0,0,0,475000
35778365,appartement,48.91462977,2.287910003,asnieres-sur-seine,92600,507,,,,,,,Est-Ouest,3,2,1,0,0,6,0,0,1,0,0,0,0,355300
35778379,appartement,44.65142723,-1.170641177,arcachon,33120,120,3,,131,C,6,B,Sud-Ouest,4,3,1,1,0,12,0,1,0,1,0,0,0,1090000
35778391,maison,43.51758195,1.491017635,castanet-tolosan,31320,85,,104,,,,,,4,3,1,1,0,2,0,1,0,1,0,0,0,359900
35778393,appartement,43.60022183,1.443195917,toulouse,31400,92,2,,,,,,,4,3,1,1,0,2,0,1,0,1,0,0,0,456000
35778411,appartement,48.89502494,2.202380486,nanterre,92000,86,2,,62,B,14,C,,4,3,1,1,0,8,1,1,0,1,0,0,0,588000
35778413,appartement,48.8304314,2.48533393,nogent-sur-marne,94130,85,1,,224,D,11,C,Sud-Est,4,2,1,1,0,8,0,1,1,1,0,0,0,695000
35778415,appartement,43.23224252,0.088392423,tarbes,65000,75,,1167,,,,,,4,2,,0,0,6,0,0,0,0,0,0,0,96000
35778419,appartement,48.85611207,2.377198198,paris-11eme,75011,2602,,,209,D,6,B,,1,,1,0,0,6,0,0,0,0,0,0,0,390000
35778421,appartement,48.85521322,2.316767461,paris-7eme,75007,19,4,,,,,,,1,,1,0,0,9,0,0,1,0,0,0,0,335000
35778433,maison,44.81486562,3.781357692,rauret,43340,150,,100,,,,,,7,5,,1,0,10,0,0,0,0,0,0,0,48000
35778435,maison,43.94805808,1.225711147,montech,82700,100,,867,130,C,30,D,,4,3,,0,0,7,0,1,1,0,0,0,0,223900
35778437,maison,48.07601517,1.339508763,chateaudun,28200,173,,943,169,D,39,E,,7,4,,1,0,10,0,1,1,0,0,0,0,273700
35778439,appartement,42.70006789,2.897908976,perpignan,66000,42,2,,,,,,,2,1,,1,0,10,1,0,0,0,0,0,0,111800
35778441,maison,48.81921051,3.090671396,coulommiers,77120,135,,13500,222,D,60,F,,4,3,,0,0,10,1,0,0,0,0,0,0,300000
35778447,maison,48.86963342,0.737636081,neaufles-auvergny,27250,240,,40840,132,C,6,B,,5,3,,1,0,10,0,1,1,0,0,0,0,650000
35778453,maison,45.29434419,0.349137809,bertric-buree,24320,180,,8199,,,,,,6,4,,0,0,10,0,1,1,0,0,0,0,318000
35778459,maison,48.9027013,2.515133112,les-pavillons-sous-bois,93320,163,,225,287,E,86,G,,5,4,,0,0,10,0,0,0,0,0,0,0,450000
35778465,maison,44.13003533,2.168739345,mirandol-bourgnounac,81190,145,,500,112,C,3,A,,8,4,,0,0,6,0,1,1,0,0,0,0,145000
35778467,divers,43.12305805,5.937246508,toulon,83200,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,86000
35778473,appartement,47.32376004,5.114491009,quetigny,21800,91,1,,224,D,52,E,,5,4,,0,0,8,1,0,0,0,0,0,0,170000
35778475,maison,48.42044884,-0.820159004,gorron,53120,21,,,,,,,,2,1,,0,0,4,0,0,0,0,0,0,0,43000
35778483,maison,47.05832383,-0.93165949,la-seguiniere,49280,95,,491,371,F,86,G,,6,4,,0,0,6,0,0,0,0,0,0,0,171500
35778485,divers,47.19503728,-0.862690697,jallais,49510,274,,321,,,,,,,,,0,0,5,0,0,0,0,0,0,0,113000
35778487,maison,48.64888849,-3.371178784,pluzunet,22140,90,,461,345,F,6,B,,5,4,1,0,0,18,0,0,0,0,0,0,0,135000
35778493,appartement,48.8044866,2.199997195,chaville,92370,100,3,,306,E,17,C,,4,2,1,1,0,12,1,0,1,0,0,0,0,610000
35778499,appartement,43.40048228,6.321963203,le-luc,83340,67,,,,,,,Sud,3,2,1,0,0,5,0,0,0,0,1,0,0,135000
35778501,appartement,45.84160069,1.26424753,limoges,87000,117,,,201,D,47,E,,5,3,,0,0,10,0,0,0,0,0,0,0,173225
35778503,maison,45.71990213,1.832504175,nedde,87120,17475,,250,,,,,,9,6,,0,0,10,0,0,0,0,0,0,0,48150
35778507,maison,45.63040069,1.581922624,la-croisille-sur-briance,87130,69,,5200,,,,,,4,2,,0,0,10,0,0,0,0,0,0,0,105950
35778509,maison,46.23575624,1.48803353,la-souterraine,23300,270,,388,,,,,,,,,0,0,10,0,0,0,0,0,0,0,147350
35778513,appartement,45.84259207,1.265172715,limoges,87000,703,,,197,D,8,B,,3,2,,0,0,10,0,0,0,0,0,0,0,121475
35778517,maison,45.99721114,1.26424591,compreignac,87140,185,,4444,,,,,,7,4,,0,0,10,0,0,0,0,0,0,0,238500
35778519,appartement,45.83161063,1.262217077,limoges,87000,7106,,,147,C,6,B,,3,2,,0,0,1,0,0,0,0,0,0,0,105950
35778521,maison,45.76980457,1.085218601,sereilhac,87620,7461,,655,228,D,53,E,,3,2,,0,0,10,0,0,0,0,0,0,0,100775
35778525,maison,45.83313665,1.256094364,limoges,87000,96,,255,306,E,71,F,,4,3,,0,0,10,0,0,0,0,0,0,0,183500
35778539,maison,48.82057729,2.518471113,champigny-sur-marne,94500,128,,256,52,B,3,A,,7,5,1,1,0,8,0,1,0,0,0,0,0,600000
35778541,appartement,48.86644987,2.496946253,rosny-sous-bois,93110,95,4,,75,B,26,D,,4,3,1,1,0,7,1,0,0,0,0,0,0,350000
35778751,appartement,48.86227155,2.346556027,paris-9eme,75009,40,5,,,,,,Est,2,1,1,0,0,10,0,0,1,0,0,0,0,485000
35778767,appartement,47.46990928,-0.550704673,angers,49000,173,,,205,D,48,E,,4,3,1,0,0,10,0,0,1,0,0,0,0,590800
35778769,maison,44.65788821,0.065046374,le-puy,33580,290,,20700,,,,,,9,4,1,0,0,9,0,0,0,0,0,0,0,600000
35778771,maison,48.80302957,2.128669623,versailles,78000,173,,,303,E,71,F,,8,4,1,0,0,11,0,0,1,0,0,0,0,1995000
35778829,appartement,47.3156582,5.00901173,dijon,21000,85,3,,269,E,14,C,,4,3,1,0,1,8,0,0,1,0,0,0,0,199000
35778831,maison,48.80088129,3.007878824,faremoutiers,77515,95,,447,238,E,11,C,,4,3,1,1,0,8,0,0,0,0,0,0,0,260000
35778833,terrain,48.80483175,3.145177629,boissy-le-chatel,77169,930,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,92000
35778839,appartement,45.79029902,4.724584816,charbonnieres-les-bains,69260,99,,,,,,,,5,4,,0,0,5,0,0,0,0,0,0,0,667000
35779065,terrain,46.46566718,2.616695745,reugny,3190,5,,17997,,,,,,0,1,0,0,0,6,0,0,0,0,0,0,0,65000
35779067,maison,43.43422844,6.731977424,frejus,83600,85,,380,350,F,30,D,Sud,3,2,1,0,0,9,0,1,0,0,1,0,0,365000
35779191,appartement,43.42053989,6.771599695,saint-raphael,83700,52,,,43,A,1,A,,2,1,,0,0,4,0,0,0,0,0,0,0,219000
35779193,maison,48.80272109,2.525074004,chennevieres-sur-marne,94430,90,,249,295,E,69,F,,5,3,1,0,0,9,0,0,0,0,0,0,0,349000
35779195,appartement,44.68599368,6.330361973,orcieres,5170,30,,,361,F,20,C,,1,,1,0,0,9,0,0,0,0,0,0,0,99000
35779197,villa,43.20492044,5.801716347,le-beausset,83330,94,,2000,229,D,13,C,,4,3,1,1,0,11,0,0,0,0,1,0,0,565000
35779201,appartement,43.41963512,6.770890344,saint-raphael,83700,79,,,42,A,1,A,,3,2,,0,0,4,0,0,0,0,0,0,0,335000
35779205,maison,47.81252207,1.079538441,saint-ouen,41100,166,,820,229,D,11,C,Sud,4,3,1,0,0,8,0,1,0,0,0,0,0,166000
35779207,maison,43.54015847,1.232399481,fonsorbes,31470,95,,500,60,B,2,A,,4,3,1,0,0,12,0,1,0,0,1,0,0,289000
35779209,maison,45.98620812,-0.932283143,loire-les-marais,17870,400,,1000,,,,,,2,1,,0,0,5,0,0,0,0,0,0,0,210000
35779213,maison,46.78011425,4.203919148,la-tagniere,71190,148,,1626,,,,,,6,3,1,0,0,10,0,0,1,0,0,0,0,85000
35779215,terrain à bâtir,44.84380421,0.384188187,lamonzie-saint-martin,24680,1100,,1100,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,24800
35779217,maison,49.80204185,0.683325234,ocqueville,76450,121,,820,188,D,2,A,,5,3,1,0,0,9,0,1,0,0,0,0,0,219000
35779219,terrain à bâtir,44.85156039,0.213468708,port-sainte-foy-et-ponchapt,33220,900,,900,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,33300
35779225,appartement,45.83217535,1.264822814,limoges,87000,44,,,209,D,49,E,,2,1,1,0,0,6,0,0,0,0,0,0,0,90000
35779227,maison,43.89411882,5.868099722,villeneuve,4180,95,,,,,,,,4,3,1,0,0,7,0,0,0,0,0,0,0,179000
35779229,terrain à bâtir,44.83280738,0.208957851,port-sainte-foy-et-ponchapt,33220,2100,,2100,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,78000
35779231,appartement,43.41795059,6.757005079,saint-raphael,83700,72,1,,58,B,1,A,,3,2,1,1,0,8,0,0,0,0,0,0,0,415000
35779233,appartement,45.63679504,0.160460766,angouleme,16000,100,,,175,D,27,D,,4,3,1,1,0,8,0,1,0,0,0,0,0,174000
35779239,maison,43.5350139,-0.612817411,labeyrie,64300,83,,26000,,,,,,3,2,,0,0,4,0,0,0,0,0,0,0,64000
35779245,appartement,48.77170457,2.262821604,chatenay-malabry,92290,83,4,,190,D,45,E,,5,3,1,1,0,13,0,0,0,0,0,0,0,329000
35779251,maison,44.55329531,-0.255452693,langon,33210,200,,2267,72,B,2,A,,8,4,1,0,0,11,0,1,0,0,0,0,0,531500
35779253,maison,43.00186194,2.533034913,vignevieille,11330,123,,286,,,,,,6,2,,0,0,6,0,0,0,0,0,0,0,75000
35779255,maison,45.00678207,0.836138553,cendrieux,24380,148,,5501,198,D,29,D,,8,4,1,0,0,10,0,0,0,0,0,0,0,220000
35779257,maison,45.96398126,5.824891923,corbonod,1420,120,,800,223,D,56,F,,5,3,1,0,0,7,0,1,1,0,0,0,0,495000
35779259,appartement,49.90142577,2.305769618,amiens,80000,16,,,408,F,19,C,,1,,1,1,0,5,0,0,0,0,0,0,0,65000
35779261,appartement,45.50781535,4.868767146,vienne,38200,121,2,,58,B,13,C,Nord,4,3,1,0,0,6,0,0,0,0,0,0,0,320000
35779267,maison,43.81609226,5.981213612,valensole,4210,200,,64,,,,,,9,3,,0,0,12,0,0,0,0,0,0,0,239000
35779271,maison,47.73752409,-1.58965333,sion-les-mines,44590,80,,1017,,,,,,3,2,,0,0,2,0,0,0,0,0,0,0,167500
35779273,maison,48.63140222,-3.93180753,henvic,29670,195,,3400,153,D,7,B,,8,5,1,0,0,10,0,0,0,0,0,0,0,342000
35779275,maison,43.83605096,5.990159054,valensole,4210,120,,586,226,D,6,B,,3,2,,0,0,9,0,0,0,0,0,0,0,278000
35779277,maison,47.10520282,-0.782890183,trementines,49340,130,,454,32,A,1,A,,7,3,1,1,0,11,0,0,0,0,0,0,0,319000
35779279,maison,47.66529529,-1.671425726,derval,44590,112,,4060,,,,,,4,3,,0,0,4,0,0,0,0,0,0,0,250000
35779283,maison,41.73623451,9.330783502,conca,20135,177,,1360,297,E,18,C,,5,3,1,1,0,8,0,0,0,0,0,0,0,548000
35779285,maison,43.39410776,1.260747201,lavernose-lacasse,31410,140,,200,,,,,,2,1,1,0,0,7,0,0,0,0,0,0,0,221000
35779287,maison,46.22639049,6.651091319,saint-jean-d'aulps,74430,85,,1700,382,F,34,D,,5,3,1,1,0,6,0,0,0,0,0,0,0,261000
35779289,maison,42.9630127,2.14470265,festes-et-saint-andre,11300,154,,23781,,,,,,6,4,1,1,0,20,0,0,0,0,0,0,0,230000
35779291,maison,47.730858,-1.579208512,sion-les-mines,44590,100,,884,,,,,,4,2,,1,0,4,0,0,0,0,0,0,0,200000
35779293,maison,50.97973115,2.500507994,warhem,59380,120,,682,199,D,9,B,,7,5,1,1,0,7,0,0,0,0,0,0,0,310000
35779295,terrain à bâtir,46.68146191,0.250911753,neuville-de-poitou,86170,700,,700,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,25000
35779297,maison,49.08672911,0.779347221,beaumont-le-roger,27170,102,,1380,308,E,14,C,,4,3,1,1,0,8,0,0,0,0,0,0,0,149000
35779299,terrain,46.54559733,-1.663999035,sainte-foy,85150,367,,367,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,172000
35779301,terrain à bâtir,49.3046685,0.499346457,selles,27500,2580,,2580,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,50000
35779303,maison,49.28294669,1.039463554,saint-pierre-les-elbeuf,76320,105,,1346,258,E,8,B,,5,3,1,1,0,7,0,0,0,0,0,0,0,270000
35779307,maison,43.21836607,-0.210843767,lagos,64800,500,,2100,,,,,,21,12,,0,0,5,0,0,0,0,0,0,0,890000
35779311,maison,47.19867957,-0.996205577,beaupreau,49600,65,,660,262,E,12,C,Sud,3,2,1,0,0,6,0,1,1,0,0,0,0,139000
35779315,maison,46.00466441,0.311072261,nanteuil-en-vallee,16700,89,,2003,,,,,,5,3,1,1,1,6,0,1,1,0,0,0,0,98000
35779319,terrain à bâtir,49.307229,0.495139363,selles,27500,1893,,1893,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,48000
35779323,appartement,42.38159615,2.61804834,saint-laurent-de-cerdans,66260,54,1,,,,,,Ouest,3,2,1,1,0,12,0,1,1,0,0,0,0,72000
35779325,maison,47.08221099,0.887685136,mouzay,37600,110,,1600,315,E,10,B,,5,4,1,1,0,6,0,0,0,0,0,0,0,151000
35779327,terrain à bâtir,47.66353085,-1.663361009,derval,44590,8441,,8441,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,125000
35779329,appartement,47.74766765,-3.365461014,lorient,56100,17,,,307,E,12,C,,1,,,0,0,6,0,0,0,0,0,0,0,78950
35779331,maison,44.74602337,-0.038744336,mauriac,33540,143,,740,,,,,,5,2,1,1,0,10,0,0,0,0,0,0,0,160000
35779333,maison,44.19868897,0.040438089,houeilles,47420,129,,693,,,,,,7,2,1,1,1,8,0,1,1,0,0,0,0,149000
35779337,maison,42.58059124,2.079958414,les-angles,66210,118,,30,,,,,Est,9,3,1,0,0,8,0,0,0,0,0,0,0,315000
35779339,maison,45.96300764,-0.805281737,moragne,17430,135,,862,,,,,,4,2,1,0,0,7,0,0,0,0,0,0,0,189000
35779341,maison,44.40409462,1.499897175,flaujac-poujols,46090,109,,2251,108,C,4,A,,4,3,1,0,0,10,0,0,0,0,0,0,0,285000
35779343,appartement,43.95003371,4.823783366,avignon,84000,13,,,,,,,,1,1,1,0,0,3,0,0,0,0,0,0,0,55000
35779347,terrain à bâtir,45.86012581,1.231397627,couzeix,87270,500,,500,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,58000
35779353,maison,44.56440085,-0.414134392,landiras,33720,120,,3063,204,D,47,E,Sud,4,3,1,0,0,7,0,1,0,0,0,0,0,325000
35779355,appartement,43.58368667,6.955464714,la-roquette-sur-siagne,6550,89,,,91,C,2,A,,4,3,1,0,0,7,0,1,0,0,1,0,0,324900
35779359,maison,50.38625263,3.498214136,raismes,59590,110,,513,287,E,17,C,,6,4,1,0,0,7,0,0,0,0,0,0,0,228900
35779365,divers,48.86458259,2.432723287,montreuil,93100,240,,,,,,,,4,3,,1,0,10,0,1,0,0,0,0,0,430000
35779369,maison,47.60075545,-2.090460038,rieux,56350,60,,,370,F,13,C,,3,1,1,1,0,6,0,0,0,0,0,0,0,128000
35779373,maison,48.11464715,-1.678360191,rennes,35000,100,,2500,,,,,,2,1,,0,0,2,0,0,0,0,0,0,0,74000
35779377,maison,48.93101419,1.205463723,grossoeuvre,27220,107,,1134,198,D,37,E,,4,3,1,0,0,8,0,0,0,0,0,0,0,239000
35779379,maison,49.13112137,2.274287426,beaumont-sur-oise,95260,95,,559,105,C,20,C,,5,3,1,1,0,9,0,1,0,0,0,0,0,324500
35779381,parking,43.4294454,3.19517313,puimisson,34480,75,,,,,,,,0,0,0,0,0,4,0,0,0,0,0,0,0,70000
